,TP9,AF7,AF8,TP10,Time
456,-47.852,970.703,-977.051,-40.527,1.7850000000325963
457,-84.961,969.238,-1000.0,-73.73,1.7889999999897555
458,-29.785,962.402,-1000.0,-21.973,1.79300000006333
459,-24.414,963.867,-1000.0,-23.926,1.797000000020489
460,-64.941,975.098,-1000.0,-56.641,1.8009999999776483
461,-79.59,972.656,-1000.0,-60.059,1.8050000000512227
462,-34.18,866.699,-1000.0,-21.484,1.809000000008382
463,-13.672,921.387,-995.605,-4.395,1.8130000000819564
464,-42.969,987.793,-981.445,-40.039,1.8170000000391155
465,-42.969,961.914,-939.453,-37.109,1.8200000000651926
466,-52.246,971.68,-911.621,-34.18,1.8240000000223517
467,-61.523,969.727,-893.555,-44.434,1.8420000000623986
468,-85.938,972.168,-838.867,-71.777,1.8450000000884756
469,-59.57,951.66,-746.582,-51.758,1.8490000000456348
470,5.859,959.473,-670.41,9.766,1.8530000001192093
471,-8.789,957.52,-661.133,-7.324,1.8570000000763685
472,-41.504,-990.723,-648.926,-43.945,1.8610000000335276
473,-28.32,824.707,-625.488,-22.461,1.865000000107102
474,-37.109,712.402,-627.93,-21.484,1.8690000000642613
475,-82.031,975.098,-608.398,-72.754,1.8730000000214204
476,-40.527,978.516,-546.875,-44.922,1.8760000000474975
477,-25.879,959.961,-538.574,-29.297,1.880000000121072
478,-44.434,970.215,-542.969,-48.828,1.884000000078231
479,-2.441,970.215,-485.352,-16.113,1.884000000078231
480,-17.578,968.75,-459.473,-27.344,1.8880000000353903
481,-62.988,962.402,-490.723,-63.965,1.8920000001089647
482,-40.039,962.891,-523.926,-47.852,1.896000000066124
483,-12.207,978.516,-529.297,-19.531,1.900000000023283
484,-22.461,957.52,-514.16,-25.391,1.9040000000968575
485,-31.25,894.043,-523.438,-44.434,1.9080000000540167
486,-47.852,939.941,-524.902,-52.734,1.9120000000111759
487,-90.82,999.512,-519.531,-80.566,1.9160000000847504
488,-74.707,942.871,-490.723,-68.359,1.9200000000419095
489,-2.93,680.664,-417.48,-4.395,1.9239999999990687
490,-15.137,863.281,-383.789,-15.625,1.9280000000726432
491,-23.926,-979.98,-383.301,-27.344,1.9459999999962747
492,-23.438,908.691,-417.969,-26.855,1.9500000000698492
493,-47.852,935.547,-458.008,-42.969,1.9540000000270084
494,-45.41,944.824,-451.172,-37.109,1.9579999999841675
495,-26.367,-945.312,-405.762,-23.926,1.962000000057742
496,-24.414,625.977,-394.043,-24.902,1.9660000000149012
497,-59.57,393.555,-418.945,-55.176,1.9699999999720603
498,-54.199,979.492,-390.137,-50.781,1.9740000000456348
499,-18.555,996.582,-360.84,-24.902,1.978000000002794
500,-33.203,828.613,-389.648,-34.18,1.9819999999599531
501,-77.148,888.184,-426.27,-67.383,1.9860000000335276
502,-61.523,955.566,-417.969,-56.641,1.9899999999906868
503,-4.883,936.035,-386.719,-7.324,1.9769999999552965
504,-3.418,868.652,-380.371,-6.348,1.981000000028871
505,-31.25,905.762,-373.535,-25.391,1.9849999999860302
506,-40.039,987.793,-378.418,-37.109,1.9889999999431893
507,-19.531,964.355,-386.23,-22.949,1.9930000000167638
508,-47.852,741.211,-417.48,-41.504,1.9960000000428408
509,-112.305,760.742,-440.918,-89.355,2.0
510,-48.34,-986.328,-386.719,-39.062,2.003999999957159
511,-5.859,906.25,-374.023,-5.371,2.0080000000307336
512,-25.879,763.184,-390.625,-22.461,2.011999999987893
513,0.977,909.18,-355.957,-4.395,2.015999999945052
514,-23.438,-963.379,-353.027,-27.832,2.0200000000186265
515,-26.855,818.848,-369.141,-24.414,2.021999999997206
516,-48.828,330.078,-404.785,-40.039,2.025999999954365
517,-86.426,709.473,-425.781,-83.008,2.0300000000279397
518,-32.715,-951.172,-397.461,-35.156,2.033999999985099
519,-14.16,793.457,-378.418,-11.23,2.037000000011176
520,-18.555,666.016,-369.629,-14.648,2.0410000000847504
521,-34.668,764.16,-380.859,-24.414,2.0450000000419095
522,-86.914,-939.941,-406.738,-65.918,2.0489999999990687
523,-55.176,529.297,-407.227,-44.922,2.053000000072643
524,12.207,197.754,-392.09,11.23,2.0570000000298023
525,-8.789,965.82,-390.625,-7.812,2.0609999999869615
526,-25.391,811.523,-395.996,-18.555,2.065000000060536
527,-58.105,675.781,-399.902,-53.711,2.094000000040978
528,-87.891,924.316,-376.953,-80.566,2.0980000001145527
529,-17.578,991.211,-302.734,-8.789,2.102000000071712
530,-11.719,915.039,-279.785,-10.254,2.106000000028871
531,-65.43,809.57,-302.734,-63.965,2.1100000001024455
532,-36.133,758.301,-262.695,-32.715,2.113000000012107
533,3.906,706.543,-206.543,2.93,2.1170000000856817
534,-18.555,647.461,-180.664,-22.461,2.121000000042841
535,-66.406,156.25,-193.848,-62.5,2.1250000001164153
536,-69.824,459.961,-200.684,-69.336,2.1290000000735745
537,-25.879,-889.16,-148.438,-31.25,2.1330000000307336
538,-30.762,746.094,-144.531,-32.227,2.137000000104308
539,-48.34,510.254,-148.438,-46.875,2.156000000075437
540,-28.809,916.992,-92.773,-32.227,2.1600000000325963
541,-12.695,-977.539,-67.871,-19.043,2.1639999999897555
542,-18.555,749.512,-79.102,-15.625,2.16800000006333
543,-42.969,621.582,-84.961,-41.016,2.172000000020489
544,-70.312,606.445,-107.91,-59.082,2.1759999999776483
545,-38.574,733.887,-89.355,-28.809,2.1800000000512227
546,-13.184,399.902,-73.73,-6.348,2.184000000008382
547,-14.16,186.523,-93.75,-7.324,2.1880000000819564
548,-53.223,884.766,-120.605,-48.34,2.1920000000391155
549,-79.59,-951.66,-149.902,-84.473,2.1959999999962747
550,-18.066,583.008,-107.422,-24.414,2.1990000000223517
551,9.277,421.387,-61.523,14.648,2.215000000083819
552,-16.113,910.156,-63.477,-13.672,2.219000000040978
553,-51.27,959.961,-85.938,-50.781,2.2229999999981374
554,-42.48,743.652,-85.938,-36.621,2.2269999999552965
555,-50.293,840.332,-79.59,-41.016,2.231000000028871
556,-61.523,794.434,-100.098,-50.781,2.23499999998603
557,-10.742,559.57,-85.449,-4.883,2.238000000012107
558,-1.953,579.102,-96.191,-5.859,2.2419999999692664
559,-29.785,835.449,-132.812,-30.273,2.246000000042841
560,-52.246,-986.816,-144.043,-53.711,2.25
561,-40.527,783.691,-103.027,-53.223,2.253999999957159
562,-32.715,538.574,-91.797,-50.781,2.2580000000307336
563,-29.785,875.977,-111.328,-47.363,2.290000000037253
564,-32.227,-999.023,-114.258,-37.598,2.293999999994412
565,-57.129,377.441,-158.203,-62.012,2.2980000000679865
566,-18.066,266.113,-163.086,-31.25,2.3020000000251457
567,21.484,849.121,-137.207,9.766,2.305999999982305
568,-23.926,667.48,-184.082,-36.133,2.3100000000558794
569,-38.086,120.605,-220.703,-48.34,2.3130000000819564
570,-27.344,-646.484,-224.121,-32.227,2.3170000000391155
571,-43.457,13.184,-233.398,-43.945,2.3209999999962747
572,-61.523,-976.074,-241.699,-54.199,2.325000000069849
573,-74.707,574.219,-265.625,-62.988,2.3290000000270084
574,-17.09,310.547,-241.211,-8.789,2.3329999999841675
575,-33.203,774.902,-237.305,-25.391,2.2920000000158325
576,-48.34,990.234,-239.258,-44.434,2.296000000089407
577,-5.371,653.32,-201.66,-6.836,2.300000000046566
578,-10.254,744.629,-179.688,-17.578,2.3040000000037253
579,-12.207,941.895,-186.523,-19.043,2.3080000000772998
580,-16.113,652.344,-214.844,-23.926,2.312000000034459
581,-30.273,234.863,-260.742,-43.457,2.315999999991618
582,-27.832,411.621,-268.555,-43.945,2.3200000000651926
583,-24.414,960.938,-244.629,-47.852,2.3240000000223517
584,-16.602,791.992,-241.211,-45.41,2.3270000000484288
585,-9.766,208.984,-224.121,-31.25,2.331000000005588
586,-43.945,443.359,-239.746,-53.711,2.3350000000791624
587,-41.992,-998.047,-297.852,-46.387,2.2950000000419095
588,-3.906,692.871,-328.613,-4.395,2.2989999999990687
589,-12.207,323.242,-377.93,-12.695,2.303000000072643
590,-31.738,691.895,-450.195,-36.621,2.3070000000298023
591,-58.594,881.836,-514.648,-65.918,2.3109999999869615
592,-34.668,355.469,-519.043,-39.551,2.315000000060536
593,-0.488,221.191,-477.539,1.465,2.319000000017695
594,-28.809,737.305,-467.773,-27.832,2.3230000000912696
595,-44.434,756.836,-449.219,-44.922,2.3270000000484288
596,-27.832,62.988,-416.992,-23.926,2.330000000074506
597,-28.809,-55.664,-353.516,-25.391,2.334000000031665
598,-96.191,494.141,-325.684,-85.449,2.337999999988824
599,-87.402,419.434,-316.406,-62.5,2.3510000000242144
600,-6.348,114.258,-256.836,11.23,2.355000000097789
601,4.883,337.891,-197.754,2.441,2.359000000054948
602,-14.648,831.543,-163.574,-15.137,2.363000000012107
603,-45.41,804.199,-178.711,-33.203,2.3670000000856817
604,-56.641,-83.984,-235.84,-39.551,2.371000000042841
605,-19.043,-800.781,-254.395,-13.672,2.3750000001164153
606,-12.207,318.359,-245.605,-14.16,2.3790000000735745
607,-44.922,747.559,-291.504,-40.039,2.3830000000307336
608,-51.758,490.723,-354.492,-49.805,2.387000000104308
609,-61.523,859.863,-391.602,-60.059,2.39000000001397
610,-43.945,927.246,-380.859,-46.875,2.3940000000875443
611,-12.695,420.41,-361.816,-13.672,2.396000000066124
612,-23.926,352.539,-386.23,-24.414,2.400000000023283
613,-22.461,794.434,-388.184,-30.273,2.4040000000968575
614,-51.758,890.137,-412.109,-54.199,2.4080000000540167
615,-80.566,475.098,-442.383,-81.543,2.412000000011176
616,-34.18,81.543,-411.133,-43.945,2.4160000000847504
617,-14.16,319.336,-391.113,-19.043,2.4200000000419095
618,-28.809,772.949,-394.531,-27.832,2.4239999999990687
619,-44.922,100.098,-427.246,-39.551,2.428000000072643
620,-57.129,-433.105,-433.105,-42.48,2.430999999982305
621,-41.992,524.414,-390.625,-36.621,2.4350000000558794
622,-26.855,547.363,-382.812,-27.344,2.4390000000130385
623,-20.996,248.047,-390.137,-14.16,2.456000000005588
624,-23.926,545.898,-384.277,-23.438,2.4600000000791624
625,-34.668,711.426,-373.047,-45.41,2.4640000000363216
626,-57.129,457.031,-378.418,-57.129,2.4679999999934807
627,-61.035,293.945,-365.234,-54.688,2.4729999999981374
628,-46.875,165.527,-337.402,-42.969,2.4760000000242144
629,-72.754,306.152,-357.422,-69.824,2.4799999999813735
630,-72.266,560.547,-357.91,-63.477,2.484000000054948
631,-67.871,-136.23,-343.262,-56.152,2.488000000012107
632,-16.602,39.062,-278.32,-31.738,2.4919999999692664
633,25.879,750.977,-222.656,5.859,2.496000000042841
634,-15.625,478.027,-244.629,-18.555,2.5
635,-35.156,343.262,-270.508,-42.969,2.4869999999646097
636,-41.504,583.984,-290.039,-39.551,2.4910000000381842
637,-51.27,629.883,-308.594,-41.016,2.4949999999953434
638,-20.02,343.262,-281.25,-24.414,2.4989999999525025
639,-10.254,287.109,-253.418,-19.043,2.503000000026077
640,-37.109,288.086,-263.184,-34.668,2.506999999983236
641,-28.32,70.312,-270.508,-18.066,2.5110000000568107
642,-39.062,-145.02,-280.762,-37.598,2.51500000001397
643,-36.621,89.844,-252.441,-38.086,2.518999999971129
644,-5.371,583.008,-224.609,-5.859,2.521999999997206
645,-32.227,622.559,-227.539,-32.227,2.525999999954365
646,-89.355,-225.586,-243.164,-88.379,2.5300000000279397
647,-71.777,-445.312,-202.637,-72.754,2.531000000075437
648,-3.418,591.797,-140.137,-11.23,2.5350000000325963
649,-11.23,637.207,-151.367,-22.461,2.5389999999897555
650,-20.996,331.055,-156.738,-39.062,2.54300000006333
651,-23.926,410.645,-155.762,-39.062,2.547000000020489
652,-79.59,336.914,-206.055,-82.52,2.5509999999776483
653,-77.148,215.82,-238.77,-77.148,2.5550000000512227
654,-13.184,-291.016,-207.52,-10.742,2.559000000008382
655,-2.93,-96.68,-177.734,-3.906,2.5630000000819564
656,-10.742,538.574,-176.758,-26.367,2.5670000000391155
657,-36.621,181.641,-202.148,-49.805,2.5700000000651926
658,-46.387,139.648,-220.703,-53.223,2.5740000000223517
659,-11.719,494.629,-205.566,-21.973,2.5760000000009313
660,-27.344,684.57,-217.285,-38.574,2.580000000074506
661,-52.246,399.414,-250.0,-53.223,2.584000000031665
662,-27.832,273.926,-231.934,-24.414,2.587999999988824
663,-27.344,496.094,-223.633,-38.574,2.5920000000623986
664,-50.781,386.719,-236.328,-65.43,2.5950000000884756
665,-47.852,-152.344,-227.539,-52.246,2.599000000045635
666,-35.645,-376.465,-218.75,-32.715,2.6030000001192093
667,1.465,422.852,-187.5,-3.906,2.6070000000763685
668,14.648,682.617,-188.965,0.0,2.6110000000335276
669,-9.277,412.109,-209.473,-19.043,2.615000000107102
670,-41.016,208.008,-218.75,-41.016,2.6190000000642613
671,-40.527,226.562,-201.66,-45.41,2.634000000078231
672,-40.039,257.324,-198.242,-41.504,2.6380000000353903
673,-81.055,265.137,-229.98,-75.195,2.6420000001089647
674,-39.551,511.719,-203.613,-40.039,2.646000000066124
675,12.207,595.215,-172.363,9.277,2.650000000023283
676,9.277,344.238,-186.035,0.977,2.6540000000968575
677,-12.207,-272.461,-196.777,-12.695,2.6580000000540167
678,-37.109,7.324,-206.543,-34.18,2.662000000011176
679,-33.203,742.188,-239.258,-41.504,2.6660000000847504
680,-5.371,427.734,-259.766,-19.531,2.6700000000419095
681,-23.926,184.57,-270.508,-27.344,2.6739999999990687
682,-36.621,464.355,-250.977,-33.691,2.678000000072643
683,-31.738,577.148,-235.84,-35.156,2.6959999999962747
684,-38.574,186.035,-229.004,-39.551,2.700000000069849
685,-56.152,131.836,-210.449,-56.152,2.7040000000270084
686,-101.562,463.379,-218.75,-94.238,2.7079999999841675
687,-47.852,363.281,-180.664,-35.645,2.712000000057742
688,23.438,-202.148,-150.391,31.738,2.716000000014901
689,-7.812,-352.539,-173.828,-1.465,2.7199999999720603
690,-22.949,452.148,-166.992,-24.414,2.724000000045635
691,-14.648,608.887,-166.992,-20.996,2.728000000002794
692,-39.062,197.266,-187.012,-38.086,2.731999999959953
693,-71.777,234.863,-201.172,-66.895,2.7360000000335276
694,-40.039,335.938,-177.246,-38.086,2.7399999999906868
695,-29.785,244.141,-151.855,-26.367,2.8009999999776483
696,-72.754,87.891,-155.273,-59.57,2.8050000000512227
697,-47.852,224.121,-144.043,-38.574,2.809000000008382
698,8.301,664.062,-123.047,2.93,2.8130000000819564
699,2.93,617.188,-125.488,-2.93,2.8170000000391155
700,-21.973,112.305,-149.902,-25.391,2.8209999999962747
701,-29.297,104.004,-162.109,-35.156,2.825000000069849
702,-27.832,343.262,-165.039,-36.621,2.8290000000270084
703,-40.039,139.16,-189.941,-39.551,2.8329999999841675
704,-48.34,48.34,-188.965,-38.086,2.837000000057742
705,-19.531,364.746,-135.742,-15.137,2.841000000014901
706,-19.043,663.574,-136.23,-28.809,2.844000000040978
707,-36.133,364.258,-155.273,-46.387,2.8040000000037253
708,-20.508,-82.031,-125.488,-27.832,2.8080000000772998
709,-15.625,322.754,-133.301,-31.25,2.812000000034459
710,-27.344,659.668,-157.227,-44.922,2.815999999991618
711,-26.855,345.703,-150.879,-38.086,2.8200000000651926
712,-24.414,80.078,-143.555,-25.391,2.8240000000223517
713,-48.828,228.516,-140.625,-43.945,2.8270000000484288
714,-66.895,458.008,-146.973,-60.059,2.831000000005588
715,-28.32,257.812,-123.535,-23.926,2.8350000000791624
716,-1.465,265.625,-104.98,-11.23,2.8390000000363216
717,-67.383,459.961,-139.16,-71.777,2.8429999999934807
718,-65.918,176.27,-142.09,-66.406,2.8460000000195578
719,-10.742,101.074,-117.188,-14.16,2.815999999991618
720,-27.344,438.477,-126.465,-28.809,2.8200000000651926
721,-40.039,700.684,-134.766,-35.156,2.8240000000223517
722,-43.945,497.559,-149.414,-40.039,2.8270000000484288
723,-45.898,125.488,-153.809,-43.945,2.831000000005588
724,-41.504,16.602,-156.25,-44.434,2.8350000000791624
725,-36.621,354.004,-151.367,-39.551,2.8390000000363216
726,-47.852,435.547,-153.809,-40.039,2.8429999999934807
727,-42.48,104.004,-163.574,-41.016,2.8470000000670552
728,-43.945,368.652,-173.828,-48.828,2.8500000000931323
729,-94.238,721.191,-194.824,-88.379,2.8540000000502914
730,-65.918,387.207,-167.969,-63.965,2.858000000123866
731,1.465,46.875,-140.137,-13.184,2.8610000000335276
732,-16.602,303.223,-162.109,-31.25,2.865000000107102
733,-40.039,270.02,-180.664,-47.852,2.8690000000642613
734,-35.645,41.016,-185.547,-36.621,2.8730000000214204
735,-18.066,-762.695,-190.918,-21.484,2.877000000094995
736,-7.324,-811.523,-174.316,-24.902,2.880000000121072
737,-21.973,304.688,-163.086,-40.039,2.884000000078231
738,-58.105,224.609,-197.754,-55.176,2.8880000000353903
739,-46.387,-44.434,-190.43,-41.016,2.8920000001089647
740,-29.785,697.266,-155.273,-34.668,2.896000000066124
741,-34.18,809.57,-150.879,-42.969,2.900000000023283
742,-14.16,409.18,-129.395,-21.484,2.9040000000968575
743,-20.02,369.629,-124.023,-20.508,2.906000000075437
744,-42.48,647.461,-142.578,-49.805,2.9100000000325963
745,-47.852,537.598,-149.902,-60.059,2.9139999999897555
746,-26.367,362.793,-129.395,-32.227,2.91800000006333
747,-16.113,508.301,-133.301,-15.137,2.922000000020489
748,-15.625,360.84,-146.484,-15.137,2.9259999999776483
749,-14.648,169.434,-137.695,-17.578,2.9300000000512227
750,-25.879,-338.867,-142.09,-23.926,2.934000000008382
751,-24.414,-110.84,-140.137,-17.578,2.9380000000819564
752,-26.855,628.418,-152.832,-21.484,2.9420000000391155
753,-42.969,405.273,-167.969,-40.039,2.9459999999962747
754,-13.672,323.73,-155.273,-10.742,2.9490000000223517
755,-16.113,581.055,-169.434,-12.207,2.9510000000009313
756,-31.25,637.695,-172.852,-29.297,2.955000000074506
757,-27.832,252.441,-165.039,-27.344,2.959000000031665
758,-29.785,181.152,-161.133,-35.645,2.962999999988824
759,-20.02,507.324,-138.672,-24.414,2.9670000000623986
760,-44.434,279.785,-159.18,-37.598,2.97199999995064
761,-74.219,-308.105,-187.012,-64.941,2.974999999976717
762,-49.316,-485.84,-181.641,-44.434,2.9790000000502914
763,-7.812,168.945,-178.223,-10.254,2.9830000000074506
764,-27.832,459.961,-203.613,-33.203,2.9869999999646097
765,-45.898,319.824,-233.887,-47.363,2.9910000000381842
766,-37.109,114.746,-272.949,-38.086,2.9949999999953434
767,-24.414,258.789,-302.246,-33.691,3.0100000000093132
768,-15.137,439.941,-314.941,-24.902,3.0139999999664724
769,-15.137,242.188,-328.125,-25.879,3.018000000040047
770,-18.555,298.34,-335.449,-43.945,3.021999999997206
771,-29.297,499.023,-337.402,-52.734,3.025999999954365
772,-28.32,250.0,-315.43,-39.062,3.0300000000279397
773,-28.32,-519.043,-291.992,-19.043,3.0330000000540167
774,-37.598,-234.375,-282.227,-25.391,3.037000000011176
775,-38.574,697.754,-281.738,-38.086,3.0410000000847504
776,-36.133,533.203,-298.828,-33.203,3.0450000000419095
777,-60.059,249.023,-328.613,-52.246,3.0489999999990687
778,-27.832,261.719,-308.594,-14.648,3.053000000072643
779,0.488,404.297,-286.621,12.695,3.055999999982305
780,-29.785,405.762,-312.5,-23.926,3.0600000000558794
781,-45.41,298.34,-309.57,-41.016,3.0640000000130385
782,-46.387,484.863,-297.852,-45.41,3.068000000086613
783,-66.895,565.43,-304.199,-69.824,3.072000000043772
784,-49.805,-19.531,-291.504,-38.086,3.0760000000009313
785,-23.438,-366.211,-258.301,4.395,3.080000000074506
786,-34.18,367.188,-238.77,-15.625,3.0829999999841675
787,-31.738,590.332,-241.699,-21.973,3.087000000057742
788,-35.156,213.867,-239.746,-20.508,3.091000000014901
789,-43.457,306.152,-218.262,-32.715,3.0950000000884756
790,-57.617,420.898,-223.633,-52.246,3.099000000045635
791,-57.617,125.977,-212.891,-42.48,3.1140000000596046
792,-33.691,205.566,-164.062,-19.043,3.118000000016764
793,-27.832,356.445,-142.09,-22.461,3.1220000000903383
794,-50.781,376.953,-147.949,-48.828,3.1260000000474975
795,-68.848,430.176,-175.781,-65.43,3.130000000121072
796,-42.48,147.949,-179.688,-39.062,3.134000000078231
797,-8.301,187.988,-160.156,-7.324,3.1380000000353903
798,-20.996,601.562,-185.547,-13.672,3.1420000001089647
799,-34.668,459.473,-219.727,-31.25,3.146000000066124
800,-20.02,-16.113,-225.586,-30.273,3.150000000023283
801,-14.16,290.527,-231.445,-27.832,3.1540000000968575
802,-24.414,682.129,-258.301,-37.109,3.1580000000540167
803,-30.273,372.07,-271.484,-35.645,3.146000000066124
804,-51.758,300.781,-269.531,-58.594,3.150000000023283
805,-48.34,678.223,-259.277,-60.059,3.1540000000968575
806,-13.672,860.352,-247.07,-20.508,3.1580000000540167
807,-10.742,515.137,-245.605,-15.625,3.162000000011176
808,-20.508,85.938,-261.23,-25.391,3.1660000000847504
809,-29.785,201.66,-276.855,-30.273,3.1700000000419095
810,-51.27,555.176,-301.758,-46.387,3.1739999999990687
811,-24.902,132.324,-309.082,-15.625,3.178000000072643
812,4.883,-256.348,-309.082,7.812,3.1820000000298023
813,-25.391,444.336,-332.031,-43.457,3.1850000000558794
814,-37.109,388.672,-333.496,-52.734,3.1890000000130385
815,-15.625,-107.422,-279.785,-15.137,3.2199999999720603
816,-11.23,89.355,-207.031,-10.742,3.224000000045635
817,-26.367,613.281,-197.266,-33.691,3.228000000002794
818,-15.625,526.855,-184.082,-17.578,3.231999999959953
819,1.465,302.246,-165.039,-2.441,3.2360000000335276
820,-8.789,132.324,-157.227,-15.137,3.2399999999906868
821,-23.438,208.496,-130.371,-28.32,3.243999999947846
822,-34.18,471.191,-178.223,-44.434,3.246999999973923
823,-41.016,-138.184,-238.77,-39.551,3.2510000000474975
824,-49.316,-251.953,-214.355,-36.133,3.2550000000046566
825,-30.273,490.234,-164.062,-28.809,3.2589999999618158
826,-10.742,469.727,-150.391,-15.137,3.2630000000353903
827,-16.602,329.59,-192.871,-16.113,3.325000000069849
828,-40.039,536.621,-244.629,-42.48,3.3290000000270084
829,-41.016,529.785,-230.469,-44.922,3.3329999999841675
830,-21.484,359.375,-171.875,-28.809,3.337000000057742
831,-39.551,281.25,-136.719,-41.504,3.341000000014901
832,-47.363,216.309,-58.594,-43.457,3.344000000040978
833,-8.301,191.406,66.895,-10.254,3.3480000001145527
834,-3.906,61.035,93.262,-5.371,3.352000000071712
835,-43.945,114.746,59.57,-46.875,3.356000000028871
836,-60.059,534.18,73.242,-62.012,3.3600000001024455
837,-14.648,528.809,102.539,-17.578,3.3640000000596046
838,8.789,-261.23,66.406,3.418,3.368000000016764
839,-26.367,-693.848,9.766,-31.738,3.356000000028871
840,-31.738,134.766,58.105,-41.992,3.3600000001024455
841,-40.527,387.695,88.867,-49.316,3.3640000000596046
842,-51.758,122.559,58.594,-60.547,3.368000000016764
843,-37.598,146.973,57.129,-46.875,3.3720000000903383
844,-21.973,125.0,67.383,-29.785,3.3760000000474975
845,-5.371,-43.457,87.402,-14.16,3.380000000121072
846,-23.926,-130.371,71.289,-32.227,3.384000000078231
847,-55.176,193.359,40.039,-61.035,3.3880000000353903
848,-69.824,578.125,37.598,-68.359,3.3920000001089647
849,-58.594,345.215,41.016,-55.664,3.396000000066124
850,-16.113,-331.543,78.125,-21.973,3.399000000092201
851,11.23,-56.641,119.629,-8.789,3.358000000123866
852,-7.812,495.117,122.07,-27.832,3.362000000081025
853,-33.203,61.035,120.117,-41.992,3.3660000000381842
854,-33.203,-399.414,108.398,-36.621,3.3700000001117587
855,-38.086,-149.902,84.961,-39.062,3.374000000068918
856,-75.195,-125.977,37.109,-80.566,3.378000000026077
857,-51.27,-452.637,45.41,-53.223,3.3820000000996515
858,10.254,-315.918,69.336,12.207,3.3850000001257285
859,-10.742,84.961,27.344,-7.812,3.3890000000828877
860,-31.738,110.84,-18.555,-38.086,3.393000000040047
861,-43.457,-353.027,-67.871,-52.246,3.3970000001136214
862,-53.223,-715.332,-95.703,-50.781,3.4010000000707805
863,-40.527,-264.648,-85.938,-41.504,3.3850000001257285
864,-21.484,-21.973,-73.242,-26.855,3.3880000000353903
865,-19.043,-330.078,-63.477,-19.531,3.3920000001089647
866,-31.25,-168.457,-64.453,-36.133,3.396000000066124
867,-51.758,139.16,-78.125,-56.641,3.400000000023283
868,-61.035,6.348,-83.984,-57.617,3.4040000000968575
869,-41.992,-651.855,-95.215,-36.133,3.408999999985099
870,-20.02,-745.605,-72.754,-16.113,3.412000000011176
871,-41.016,180.176,-67.871,-40.527,3.4160000000847504
872,-72.266,207.52,-88.867,-74.707,3.4200000000419095
873,-42.48,-76.172,-44.922,-48.828,3.4239999999990687
874,-8.789,206.055,-22.461,-11.719,3.428000000072643
875,-29.785,367.188,-54.199,-29.297,3.4459999999962747
876,-34.668,81.055,-62.988,-41.016,3.450000000069849
877,-35.156,-855.469,-58.105,-36.133,3.4540000000270084
878,-62.012,-607.422,-41.992,-55.176,3.4579999999841675
879,-60.059,292.48,-41.016,-54.199,3.462000000057742
880,-28.809,-303.711,-44.434,-22.461,3.466000000014901
881,-24.902,-497.07,-32.227,-28.32,3.4699999999720603
882,-31.25,265.137,-24.902,-37.109,3.474000000045635
883,-32.227,456.055,-33.691,-39.551,3.478000000002794
884,-36.133,-187.012,-52.246,-41.992,3.481999999959953
885,-41.016,-538.574,-56.152,-44.434,3.4860000000335276
886,-10.254,-166.992,-31.738,-10.742,3.4899999999906868
887,-12.695,-88.379,-32.227,-6.348,3.4769999999552965
888,-44.922,-43.457,-67.871,-43.945,3.481000000028871
889,-57.617,70.801,-87.402,-50.781,3.48499999998603
890,-77.148,252.93,-94.727,-73.73,3.4889999999431893
891,-47.852,334.961,-85.449,-54.199,3.493000000016764
892,-13.672,-110.84,-89.844,-18.066,3.496000000042841
893,-19.043,-192.383,-110.84,-25.391,3.5
894,-27.344,253.418,-106.445,-32.227,3.503999999957159
895,-32.227,178.711,-103.027,-39.551,3.5080000000307336
896,-26.367,-123.535,-102.051,-36.621,3.511999999987893
897,-49.805,54.199,-115.723,-50.781,3.515999999945052
898,-55.176,347.168,-127.441,-60.059,3.5200000000186265
899,-30.762,89.844,-130.859,-45.41,3.521999999997206
900,-53.223,-613.77,-159.668,-55.664,3.525999999954365
901,-73.73,-361.328,-170.898,-67.383,3.5300000000279397
902,-17.578,216.797,-122.07,-31.738,3.5330000000540167
903,16.602,-42.48,-92.773,-1.953,3.537000000011176
904,-13.184,-454.102,-112.305,-22.461,3.5410000000847504
905,-38.086,-348.633,-124.023,-45.898,3.5450000000419095
906,-53.223,-59.57,-153.809,-61.523,3.5489999999990687
907,-34.668,-556.641,-183.594,-36.133,3.553000000072643
908,-21.973,-776.855,-181.641,-14.648,3.5570000000298023
909,-39.062,-162.109,-172.363,-29.785,3.5600000000558794
910,-42.969,-338.867,-175.781,-33.203,3.5640000000130385
911,-41.992,-438.965,-161.621,-35.645,3.581000000005588
912,-41.016,-14.648,-131.836,-44.434,3.5850000000791624
913,-32.227,211.426,-134.766,-40.527,3.5890000000363216
914,-30.762,72.266,-162.598,-28.32,3.5929999999934807
915,-32.715,-274.414,-148.438,-26.855,3.5960000000195578
916,-36.621,-347.168,-133.301,-41.016,3.6000000000931323
917,-42.969,-324.219,-130.371,-47.363,3.6040000000502914
918,-51.758,-788.086,-137.695,-52.246,3.608000000123866
919,-60.059,-1000.0,-154.785,-60.547,3.612000000081025
920,-20.996,-980.469,-126.953,-28.809,3.6160000000381842
921,-8.789,-1000.0,-123.047,-21.484,3.6200000001117587
922,-23.438,-1000.0,-124.512,-34.18,3.624000000068918
923,-76.66,-1000.0,-143.066,-80.566,3.6110000000335276
924,-90.332,-1000.0,-142.578,-91.309,3.615000000107102
925,21.484,-1000.0,-52.246,3.906,3.6190000000642613
926,26.367,-1000.0,-36.133,1.953,3.6230000000214204
